track_id,track_name,artists,genre,track_genre,mood_list,activity_list,tempo,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness,loudness,duration_ms,popularity
2QGJ3JJDDvcMMfvhSVKGXA,Mu Ferile Tumara,Mantu Chhuria;Aseema Panda,Latin,samba,Happy;Energetic;Motivated,workout,66.01,0.37,0.912,0.677,0.53,0.00141,0.117,0.154,-5.222,308706,30
6LlsmHP3Y5jIDmUOYY0738,"Tzigane, M. 76 (Version for Violin & Orchestra) [Live]",Maurice Ravel;Luis Perez Canabal;Central Washington University Symphony Orchestra;Dr. Nikolas Caoile,Classical,classical,Sad;Calm,studying;sleep,90.284,0.325,0.15,0.174,0.961,0.607,0.172,0.657,-24.599,636346,0
1PFEO8wosfdmPQ4wUudF8z,Stef II,Indochine,Pop,synth-pop,Energetic,workout;driving,125.058,0.516,0.85,0.484,0.00353,0.00365,0.0301,0.201,-5.099,227333,23
6n2e59aQDqxrIaF2qqvhlY,Nature Boy,Nat King Cole,Jazz,jazz,Sad;Calm,studying;sleep,138.908,0.266,0.181,0.106,0.888,0.000499,0.0375,0.124,-15.143,174800,0
7LqLHYMZKWDcezKyDmcVrW,O FIM É BOM,Rodolfo Abrantes,R&B,gospel,Happy,commute;cooking;driving,119.974,0.625,0.635,0.893,0.566,0.000126,0.0267,0.158,-7.894,275768,40
4c3rTg1ZJptwL0oLIOmMge,Sermon of Deception,DeadSquad,Rock,death-metal,Energetic;Dark,workout,74.909,0.266,0.925,0.193,0.00456,4.19e-05,0.0808,0.476,-6.083,179920,26
2aIBBFkTSaQDu0gKPCY9El,"Symphony No. 7 in D, K.45: 4. (Allegro)",Wolfgang Amadeus Mozart;Royal Philharmonic Orchestra;Erich Leinsdorf,Classical,classical,Calm,studying;sleep,75.19,0.46,0.167,0.734,0.892,0.939,0.0345,0.359,-17.742,89200,7
2hxM0Ng8ysFqD6Ybut5gFF,Mendigos,Malon,Rock,heavy-metal,Energetic;Motivated,workout,107.523,0.356,0.945,0.575,2.76e-05,0.0113,0.0584,0.0795,-5.45,238809,22
24NUQeDAAwLGym59N2KIGM,High Speeds,Darci,R&B,soul,Dark,commute;driving,144.906,0.658,0.638,0.293,0.557,1.14e-06,0.0388,0.136,-6.061,174004,56
5KwLjZ0oJ5kNl7jGtdiIOC,"The Beast - From ""Sicario""",Jóhann Jóhannsson,Chill,ambient,Sad;Calm,studying;sleep,92.746,0.168,0.0383,0.0342,0.48,0.856,0.0382,0.107,-23.447,193466,45
1gPNdHsHpLKziD7ASH9RCd,Canción para Bañarse (La Pata Tiene Olor a Pata),Panam y Circo,Latin,latino,Energetic,party;driving,101.017,0.903,0.849,0.474,0.101,0.000435,0.103,0.163,-6.094,136320,37
099xiJTZLC7yPBKjvw43xX,願你今夜別離去,Leon Lai,Pop,cantopop,Motivated,workout;commute;driving,111.694,0.569,0.746,0.517,0.00102,2.9e-05,0.0292,0.0602,-7.402,294386,22
4BExko3OEVRa3RI50gpFgA,Huzur (Reprise),Rusha & Blizza,Hip-Hop,hip-hop,Sad;Chill,commute,106.938,0.641,0.475,0.0399,0.385,0.0646,0.0413,0.0771,-15.918,296092,59
6ByLwbxejUuShgRKjTHhxX,Vou Deixar,Skank,R&B,r-n-b,Happy;Energetic;Motivated,workout,135.829,0.469,0.852,0.671,0.101,2.7e-05,0.036,0.132,-6.001,271973,41
2SPb8awMSxa5NmSaBQKWGN,Muñeca brava,Alberto Castillo,Latin,tango,Calm,studying;sleep,127.952,0.645,0.285,0.727,0.93,1.5e-05,0.225,0.147,-12.609,175386,28
5NANgzJI7jatDJUaYxlVCn,記得我,黃仲崑,Pop,mandopop,Dark;Chill,commute;driving,126.089,0.643,0.58,0.207,0.0351,1.12e-05,0.03,0.338,-9.577,229600,22
6d2cqIpkKo4IIhOxGqqy3w,Alo Mo Ribana Fita,Ruku Suna;Aseema Panda,Latin,samba,Chill,commute;cooking;driving,150.041,0.669,0.561,0.615,0.0427,0.0,0.0509,0.349,-4.119,227683,32
4Vwm2Gevk9GVhncufTOzBw,Dicen Que Dicen,Julio Sosa,Latin,tango,Happy;Romantic;Chill,commute;cooking;driving,118.532,0.479,0.566,0.723,0.94,0.0,0.044,0.173,-3.135,200013,16
7LTubC1b644a6Ns7IUwTFK,"Romaria - Live At Credicard Hall, São Paulo / 2012",Maria Rita,Latin,mpb,Sad;Calm;Chill,studying,132.266,0.358,0.349,0.198,0.871,0.0,0.036,0.816,-11.896,271520,41
6rrViGA2pwUmzUTlzLpum4,Can We Make Love,Keith Sweat,R&B,soul,Nostalgic,studying;commute,118.679,0.751,0.417,0.375,0.777,0.00714,0.042,0.0939,-10.359,248066,0
2okeBtFNVJ4n33NEV1RxBm,Radioactive,Bullet For My Valentine,Rock,metal,Dark,commute;driving,142.922,0.527,0.695,0.271,0.0331,3.78e-05,0.0346,0.31,-4.99,193080,59
13Z3uZXTFpbLBZ8R1rTUKO,Hearing,Sleeping At Last,Chill,ambient,Sad;Calm,studying;sleep,141.869,0.207,0.292,0.11,0.818,0.942,0.0328,0.0934,-11.641,248635,65
0ZNZQaiqvyrNYDrcZLMvLk,"Horn Concerto No. 4 in E flat, K.495: 3. Rondo (Allegro vivace)",Wolfgang Amadeus Mozart;Barry Tuckwell;English Chamber Orchestra,Classical,classical,Calm;Nostalgic,studying;sleep,99.506,0.403,0.196,0.548,0.993,0.884,0.049,0.113,-20.749,219226,0
3a4nWJzJr2TDQVG2SfNYUc,Dead End Alley,Mr. Fingers,EDM,chicago-house,Calm,commute;cooking,122.091,0.782,0.463,0.826,0.012,0.000119,0.0469,0.302,-13.078,337544,11
73tt2vxEadt0y6CK8TyaV2,Chuva de Honestidade,Flavio Leandro,Latin,forro,Happy,commute;cooking;driving,124.96,0.748,0.598,0.838,0.695,0.0,0.03,0.0826,-4.923,230353,40
67ohbCtwk3QTOo2iekx6mg,The Worst Part About Me,Four Year Strong,Rock,emo,Energetic;Dark,workout,92.889,0.415,0.978,0.33,7.06e-05,0.00358,0.0545,0.194,-2.23,225120,32
1PgPcLmRHpOPOrzUCMEX6p,Two Sisters,Clannad,Chill,new-age,Calm;Romantic;Nostalgic,studying,92.603,0.705,0.328,0.583,0.858,0.0,0.0663,0.138,-13.466,253026,27
5AhcUnnbNDKR9WDPvnx9Uz,Vuiet De Negru Izvor,Bucovina,Rock,black-metal,Energetic;Dark,workout;studying;driving,178.07,0.372,0.796,0.152,2.13e-06,0.732,0.0299,0.0316,-5.632,138200,18
4yI9eqIQRYlxxw1dbQ5pke,Paradoks,Burgerkill,Rock,death-metal,Energetic,workout,93.97,0.452,0.977,0.445,0.00117,0.0659,0.0601,0.114,-6.82,307892,21
5Y8lc1PFBvS4a6yoLBCocW,Nuits sans sommeil,Clea Vincent,Pop,synth-pop,Calm,studying;commute;cooking,114.037,0.798,0.478,0.599,0.027,0.622,0.0383,0.0809,-10.764,175400,49
5HYBrdzTwfJBVLFuoxzKYH,Almost A Whisper,Yanni,Chill,new-age,Sad;Calm,studying;sleep,109.939,0.525,0.11,0.0917,0.933,0.886,0.0313,0.0771,-21.504,192640,32
3yuCAw61jqfyv2KzMoVdXA,Fly,Ludovico Einaudi,Chill,ambient,Sad;Calm,studying;sleep,167.972,0.174,0.178,0.0347,0.994,0.861,0.0362,0.0737,-18.717,278933,58
60an8Fb1pH1MniTxTlo2l9,Bloco do Carro Chefe,Mc Bruninho da Praia;Mc Kadu;MC GP;Mc Lele JP,R&B,funk,Calm,commute;cooking,113.192,0.818,0.486,0.637,0.0996,0.0,0.394,0.0437,-7.006,396000,46
6JDbQMoHuwu6iQgbX3ouTw,Murder On My Mind,The Lillingtons,Pop,power-pop,Happy;Energetic;Motivated,workout;studying,125.228,0.434,0.933,0.764,4.07e-05,0.808,0.0321,0.331,-5.095,123506,27
36Qq8d5qOwIwI8MSj3CXQ0,Make Believe,Shallou,R&B,soul,Sad;Dark,commute;driving,120.005,0.841,0.549,0.287,0.78,0.0148,0.037,0.397,-9.863,174013,62
4dVLyTbpd6o1f1rhnOBLR8,When You Come Home,Mree,Chill,ambient,Sad;Calm,studying;sleep,64.119,0.353,0.116,0.102,0.98,0.000787,0.0373,0.0917,-14.189,271586,43
1Mt7JLzBMXjTVKcdeD437t,Nuthin But A G'Thang,Snoop Dogg,R&B,funk,Happy,commute;party;cooking;driving,94.629,0.813,0.676,0.705,0.00842,0.0,0.296,0.171,-9.159,235892,72
2J2da9welNmoeeBDLl9fUk,Aroma,Sidhu Moose Wala,Hip-Hop,hip-hop,Sad;Dark;Chill,commute;driving,141.932,0.554,0.524,0.253,0.325,0.0,0.0377,0.0964,-7.248,256909,61
3LxkwDvrINDp9GvgStLTtK,"Lohengrin, WWV 75: Prelude to Act I - Live",Richard Wagner;Gewandhausorchester;Andris Nelsons,Classical,opera,Sad;Calm,studying;sleep,72.592,0.066,0.0232,0.029,0.817,0.891,0.0434,0.117,-29.646,559996,21
02JvGpLUdM5uCmqkwWOoF1,The Dutchman,Celtic Thunder;Keith Harkin,Classical,opera,Calm;Chill;Nostalgic,studying,78.095,0.447,0.316,0.356,0.718,0.0,0.0303,0.115,-10.902,255866,20
2CJLOGwbiMJfW5dcYCes9b,Y Todavía Te Quiero,Osvaldo Pugliese;Jorge Maciel,Latin,tango,Calm;Nostalgic,studying;sleep,105.066,0.447,0.282,0.456,0.968,0.0,0.0415,0.57,-11.037,166880,16
3lT4SlZVvqLhMeiuBv7gHW,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]",Jubin Nautiyal,Pop,k-pop,Sad;Calm,studying;sleep,145.549,0.358,0.252,0.284,0.604,0.0,0.0346,0.0915,-9.51,276244,53
7hrZ36mZ5Qj4aMucGDhKHn,Ambre,Nils Frahm;Johannes Bornlöf,Chill,ambient,Calm;Nostalgic,studying;sleep,146.853,0.365,0.0289,0.477,0.995,0.947,0.0419,0.12,-27.855,235825,0
3K3rDGY3giQzCIprR4v3BW,Naturalmente,Vitória Souza;Sued Silva,R&B,gospel,Romantic;Chill;Nostalgic,commute;cooking;driving,117.895,0.627,0.527,0.433,0.406,0.0,0.0315,0.161,-5.78,300053,41
7CdWPnD06ONtWrKmv3dQYH,Kaadhalikka Neramillai,Sirkazhi Govindarajan,Classical,classical,Happy,commute;cooking,78.673,0.438,0.633,0.86,0.929,0.16,0.107,0.0855,-9.97,313933,32
52OmyTfnQ49g0o80cDtoRZ,Chinnanchirukiliye,M. L. Vasanthakumari;M. K. Thyagaraja Bhagavathar,Classical,classical,Romantic;Chill;Nostalgic,studying;commute;cooking,92.975,0.677,0.446,0.634,0.92,0.19,0.0418,0.34,-5.146,220013,29
28gwrDGzzO1ToMLxtxLQiX,Nunca Mais - Ao Vivo,Matheus & Kauan,Latin,sertanejo,Happy;Energetic;Motivated,driving,106.698,0.558,0.827,0.748,0.0257,0.0,0.0383,0.512,-5.547,176061,53
3tE5YyZdaQrPlIRtcybzA6,Mega Funk É Sempre Assim - REMIX,Dreysson Rodrigues;MC Gui Andrade;DJ Léo BQ,R&B,funk,Sad,commute,124.036,0.95,0.476,0.331,0.0109,0.0,0.108,0.0932,-8.381,136330,43
70kbSwG3XGJzv5vp8208kp,She's Always A Woman,Celtic Thunder;Neil Byrne,Classical,opera,Sad;Calm;Chill,commute,173.879,0.279,0.348,0.232,0.325,1.67e-06,0.0306,0.109,-9.989,200000,20
08nrCAF5dWMmk1BVtDGgXa,Ready to Fly,2002,Chill,new-age,Sad;Chill,studying;commute,71.933,0.164,0.413,0.176,0.935,0.836,0.032,0.148,-11.079,267480,23
6YdjKSjVCnaG4Snrkxmv9a,Não Era Você,João Bosco & Vinicius,Latin,sertanejo,Happy;Romantic,commute;cooking;driving,154.955,0.671,0.625,0.683,0.37,0.0,0.0436,0.107,-4.128,197243,48
2aCCy7rdwfInhNxrXELNvw,A Fé Faz o Herói,Jamily,R&B,gospel,Sad;Calm;Nostalgic,studying;sleep,125.724,0.506,0.283,0.318,0.927,3.31e-06,0.0353,0.302,-14.705,259333,40
2lFJU6QpogoFm524M5yF7b,Here Comes Santa Claus,Doris Day,Jazz,jazz,Calm;Chill,studying;commute,184.436,0.656,0.366,0.823,0.94,1.33e-05,0.0446,0.219,-9.548,157213,0
05lem7bHWxyo98HOwPmils,Hope Leaves,Opeth,Rock,death-metal,Sad;Chill,commute,139.17,0.501,0.48,0.122,0.58,0.079,0.0249,0.133,-9.021,267146,49
4WiqPbWvLbv317E8fB4SJC,Bathroom Dance,Hildur Guðnadóttir,Chill,ambient,Sad;Calm,studying;sleep,86.116,0.167,0.0721,0.0388,0.856,0.265,0.0339,0.0758,-19.221,128280,53
1mV4Ti0I8kZF3Dd72qPEW5,Brand New World,D-51,Pop,j-pop,Energetic;Motivated,workout,160.1,0.568,0.98,0.65,0.00131,1.4e-06,0.151,0.436,-4.368,258440,57
3nDEjp2MvXJuqtUsv8GuyQ,Because The Night,Dimitri Vegas & Like Mike;Brennan Heart,EDM,progressive-house,Energetic;Dark,workout,143.039,0.387,0.906,0.334,0.0463,5.07e-05,0.0781,0.398,-5.353,201330,65
1XmdB9Kha5e5H4PfTSmewn,Atlas: Touch,Sleeping At Last,Chill,ambient,Sad;Calm,studying;sleep,81.76,0.398,0.0933,0.185,0.958,4.63e-06,0.0442,0.0893,-11.879,253892,50
3CQfMzLxTO5tOMHzBhskB3,Path to Enlightenment,Dan Gibson's Solitudes,Chill,new-age,Sad;Calm,studying;sleep,81.466,0.169,0.125,0.0406,0.987,0.796,0.0376,0.949,-18.41,385227,20
5svkW6jBVLjgvWk1uFlSOb,That's Amore,André Rieu;Johann Strauss Orchestra,Classical,opera,Romantic;Chill;Nostalgic,commute;cooking,61.351,0.158,0.49,0.421,0.555,0.107,0.0366,0.148,-7.12,188280,22
0QrbpLrQowUh4iyc0v5SgQ,Touching Softness,Robert Haig Coxon,Chill,new-age,Sad;Calm,studying;sleep,87.436,0.0959,0.139,0.0664,0.965,0.956,0.0397,0.0803,-19.386,309293,28
5RKWxItZvYY9wtKJuy2Hb7,热爱105°C的你,A Si,Pop,mandopop,Happy,commute;party;cooking;driving,137.124,0.799,0.613,0.751,0.363,0.0,0.0446,0.0588,-5.948,195328,57
4kGYnphKiUfQMkamMrW7NJ,Liberta,Lesiem,Chill,new-age,Sad;Chill,studying;commute,144.059,0.238,0.448,0.166,0.389,0.616,0.0303,0.101,-11.416,271040,20
1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,Lehmber Hussainpuri,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party,129.989,0.726,0.994,0.779,0.021,0.0108,0.0543,0.222,-2.433,264900,64
1UDViHv1sQpQT4G3Yf18IC,Vaidade,Heloisa Rosa,R&B,gospel,Sad;Chill,studying;commute,125.887,0.494,0.443,0.191,0.674,6.59e-05,0.0274,0.102,-9.212,268051,39
4bbeXHwW95npFQuPa2D8e1,"Mathuga Mathuga (From ""Vikram Hitlist"")",Anirudh Ravichander;Kamal Haasan,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party;driving,130.034,0.829,0.811,0.919,0.321,0.0,0.392,0.056,-5.693,211384,57
6g4oYXbiCRAU8iPIAPR5Rm,Aurora,Little Symphony,Chill,ambient,Sad;Calm,studying;sleep,106.237,0.178,0.0949,0.177,0.796,0.848,0.0612,0.119,-23.573,121904,27
4eMD6wB5MZPf7KuHvYxorz,失業生,Danny Chan,Pop,cantopop,Calm;Nostalgic,studying;sleep,122.12,0.51,0.173,0.471,0.887,0.0719,0.038,0.212,-14.5,181893,19
6wnv8gnS1WTeDbuyOXCA8V,Terminal,Within The Ruins,Rock,death-metal,Energetic;Dark,workout;studying,120.103,0.544,0.986,0.183,0.00472,0.562,0.136,0.399,-5.769,69040,23
5H4rKylLnO8KrmdXTRhj5s,Chaiyya Chaiyya,Sukhwinder Singh;Sapna Awasthi,Hip-Hop,hip-hop,Dark,commute;cooking;driving,90.012,0.786,0.579,0.481,0.186,0.0,0.142,0.118,-14.913,416613,60
2lBExcAjBgX7Jb480goU9B,Stars Align (with Drake),Majid Jordan;Drake,R&B,soul,Happy,commute;party;cooking;driving,95.864,0.763,0.667,0.75,0.021,2.4e-05,0.085,0.0715,-6.285,260519,69
3mKbrBTr530Kv1oLJmvOvj,Piano - Replayed Version,Yiruma,Chill,new-age,Sad;Calm,studying;sleep,76.058,0.569,0.00733,0.16,0.996,0.929,0.173,0.0931,-24.734,150000,44
1orM67pmkNc4alrZkWjYkV,Naach Meri Rani,Guru Randhawa;Nikhita Gandhi;Tanishk Bagchi;Nora Fatehi,Hip-Hop,hip-hop,Sad;Chill,commute,97.036,0.676,0.488,0.151,0.0613,0.0,0.154,0.0707,-5.091,212692,63
3KG9I4JXpDwNQOsotE3uLh,The Departure,Max Richter,Chill,ambient,Sad;Calm,studying;sleep,116.941,0.384,0.00341,0.117,0.996,0.943,0.0447,0.0964,-39.053,75849,61
5CPXR6lDTvngxtmMZxnWmC,Pull Me Under,Dream Theater,Classical,classical,Energetic;Dark,workout,102.198,0.532,0.941,0.278,0.000579,0.0527,0.0465,0.15,-9.025,493933,62
2busyK7jKVJaZN4Q6gZqKw,Follow - Radio Edit,Breaking Benjamin,Rock,grunge,Energetic;Motivated,workout,106.003,0.582,0.929,0.58,0.00134,0.0365,0.0668,0.0371,-3.582,197040,59
7oWRwMlEhJkuun1bnY3Chk,今夜到干諾道中一起瞓,my little airport,Pop,cantopop,Happy,commute;cooking;driving,140.042,0.739,0.552,0.84,0.698,0.0366,0.0371,0.0718,-7.678,105810,36
4p7na6NSU0F7lMOhx9kg9k,Material Girl,Kris Bowers,Jazz,jazz,Calm;Nostalgic,studying;sleep,136.482,0.588,0.155,0.404,0.633,0.694,0.0321,0.0748,-20.621,244339,59
5nG2hbCPI0urycsRN8M3OR,Hey Nijame,Bombay Jayashri;Darbuka Siva,Classical,classical,Sad;Chill,commute,97.54,0.34,0.465,0.0686,0.718,0.0652,0.0453,0.142,-11.631,274864,39
66zJZw4rbRizY9M7Qp5sC3,Narrow Path,Amorphis,Rock,death-metal,Energetic;Dark,workout;studying;driving,119.897,0.399,0.832,0.207,7.52e-05,0.661,0.0524,0.107,-4.961,263058,21
5cebPQVq4mdFykugzU2LfU,The Blessing,Bethel Music;We The Kingdom,Chill,ambient,Sad;Calm,studying;sleep,168.926,0.186,0.0916,0.0489,0.885,0.00027,0.0381,0.0959,-17.125,414173,51
0SMek8tzVJRYzQkloRhiEk,Au Bord Du Gouffre,Regarde Les Hommes Tomber,Rock,black-metal,Energetic;Dark,workout;studying,130.704,0.163,0.983,0.0463,1.66e-06,0.419,0.0881,0.25,-4.327,532971,20
1oradxvpBThBxQSwgwEZcA,Nothing Left To Say,Jim Brickman,Chill,new-age,Sad;Calm,studying;sleep,103.499,0.455,0.0733,0.136,0.981,0.903,0.0737,0.141,-21.871,235840,20
2AW5zkMwI8GRPwGraqJmUM,Portmore City,Vybz Kartel;Top Secret Music,EDM,j-dance,Calm,commute;cooking,120.352,0.923,0.485,0.659,0.00251,0.0,0.348,0.165,-6.958,183547,19
0yEGDxJqqwRq2n1DCbUIAM,Inner Courage,Mr. Käfer;Eu93ne,Jazz,jazz,Calm,studying,144.041,0.716,0.321,0.964,0.911,0.912,0.0814,0.1,-10.609,172000,58
2WpQ8LbTpTAsjsyCUIrH8a,The Narrow Path,Simon Wester,Chill,ambient,Sad;Calm,studying;sleep,111.917,0.167,0.0709,0.0391,0.967,0.958,0.0341,0.107,-25.474,226857,39
6dtdFWroDcxfNgv184UfB2,Marcha Peronista,Hugo Del Carril,Latin,tango,Calm,studying;commute;cooking,119.533,0.713,0.415,0.793,0.913,0.966,0.0459,0.0786,-6.073,152215,32
6pWqezJBW5DYCuYlLug4fC,Big Thing In The Sky,Will Ackerman,Chill,new-age,Sad;Calm,studying;sleep,173.553,0.2,0.00571,0.154,0.961,0.825,0.0386,0.0917,-27.969,396600,24
4qIMmEjV8gaEsfZML9LALx,"Bodhai Kaname - From ""Oh Manapenne""",Vishal Chandrashekhar;Anirudh Ravichander;Shashaa Tirupati,Pop,pop,Sad;Chill,commute,160.047,0.516,0.405,0.267,0.152,3.44e-06,0.0424,0.154,-12.327,261946,68
3Uuct3U6h774BJjWDYLZW2,吻別,Alan Tam,Pop,cantopop,Sad;Calm,studying;sleep,139.308,0.431,0.212,0.141,0.742,2.32e-05,0.0313,0.144,-16.007,254466,19
5tYSvirNbEi8CsVVNlgRR6,Save Me - Acoustic; Live from Kansas City,Shinedown,Rock,grunge,Energetic;Motivated,workout,116.042,0.602,0.92,0.608,0.000777,3.43e-06,0.0339,0.983,-4.2,220893,26
5v8aEcHcaJIGYpfVVPtJjI,Wires,The Neighbourhood,Rock,alt-rock,Dark;Chill,commute,72.991,0.568,0.569,0.266,0.0004,0.102,0.0329,0.342,-6.013,193080,71
4Dj3XZK1W8PdCp1SkNka0B,Money Changer,Mavado,EDM,j-dance,Energetic;Motivated,workout;party;driving,111.29,0.708,0.8,0.577,0.155,0.0,0.448,0.2,-3.641,169893,19
4h8ChGyDlrqfI64Gov5IqU,El Supermercado,Paté de Fuá,Rock,j-rock,Calm;Chill;Nostalgic,studying;commute,170.009,0.432,0.368,0.358,0.879,0.0,0.0311,0.113,-8.701,213186,33
3D3Nqn1lOvwYfhPKeORMSs,Il barbiere di Siviglia: Una voce poco fa... Io sono docile,Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Classical,classical,Sad;Calm,studying;sleep,120.05,0.415,0.0697,0.108,0.981,2.39e-05,0.0653,0.118,-21.838,396564,0
2stlN6Y9ySktuPrfLjDmWe,The Foxhunter,Celtic Woman,Classical,opera,Happy;Chill,commute;cooking;driving,130.059,0.469,0.536,0.891,0.901,1.27e-05,0.0465,0.23,-10.118,208613,23
6k8Yx49M5gniQ4fELRd2WP,Witchcraft,Book Of Love,Pop,synth-pop,Happy,commute;party;cooking;driving,128.876,0.77,0.601,0.673,0.201,0.000412,0.0671,0.158,-11.28,223333,29
2Jj9x9eAIgF3hCnTwf9P11,BODY,Suchmos,Rock,j-rock,Happy,commute;cooking,88.086,0.605,0.687,0.639,0.00854,0.00378,0.0448,0.135,-6.013,273160,32
5jqrfMA0dl6w76N0p0bA8E,Grafton Road,Ryan Elliott,EDM,detroit-techno,Dark,studying;commute;driving,133.01,0.667,0.674,0.202,0.000722,0.921,0.0448,0.103,-10.106,383013,5
0pM7PCxuclmb1qsjTqt6WX,Nenjinile Rebirth,Chris G.;Mc Sai;Sahi Siva,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party,149.886,0.706,0.913,0.712,0.115,0.0,0.139,0.256,-3.284,215800,59
4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila),Dino James;Kaprila,Pop,pop,Sad,commute,91.969,0.778,0.474,0.219,0.528,0.0,0.08,0.104,-10.109,215217,64
4XYlAe3KshyT9EGYpmFOen,Divine Secrets,Robert Haig Coxon,Chill,new-age,Sad;Calm,studying;sleep,68.588,0.0718,0.019,0.0359,0.95,0.943,0.0429,0.191,-25.828,643213,23
1KyiMAoRQ470e12eGbeO5O,Piano Track,Ron Trent,EDM,chicago-house,Dark,studying;commute;driving,124.898,0.759,0.674,0.267,0.0001,0.862,0.0431,0.0954,-9.76,560036,7
7aw3Mky5pKWnURtNfFASqu,Get to You,Danko Jones,Rock,punk,Energetic;Motivated,workout;driving,147.99,0.56,0.817,0.601,0.000595,0.000516,0.0685,0.0243,-5.249,218640,37
4g0QeSC67nz3qwHgyx038U,Wind's Caress,Mattia Vlad Morleo,Chill,ambient,Sad;Calm,studying;sleep,75.111,0.359,0.143,0.136,0.979,0.944,0.042,0.101,-24.629,173635,49
1QX7dz8MIxkfed72PG058S,Ave Maria,Mario Lanza,Classical,opera,Sad;Calm;Chill,studying,93.024,0.204,0.345,0.0736,0.925,0.0778,0.0329,0.163,-9.363,265960,0
7HS3jD4NrWf6Y5I9IMphNI,Rang,Brijesh Shrestha;Nikhita Thapa,Pop,indie-pop,Calm;Romantic;Chill;Nostalgic,studying,105.075,0.506,0.324,0.577,0.905,0.00183,0.0405,0.0865,-12.057,223583,44
1WKLxJpDqkQ9x1qEDNutoX,2 Baddies,NCT 127,Pop,k-pop,Energetic;Motivated,workout,171.96,0.596,0.921,0.529,0.153,0.0,0.258,0.0922,-2.372,230293,69
1c7inucFjGndMO3QTsl0lg,Resynthesis 3D (Binaural Version - Headphones Only),Max Cooper,EDM,minimal-techno,Happy;Romantic,studying;commute;party;cooking;driving,120.007,0.755,0.612,0.662,0.829,0.924,0.0683,0.11,-11.407,296250,44
1Pg7pX24fz55TgRcnDi9YE,Tua Unção - Ao Vivo,Eli Soares;Ministério Nova Jerusalém,R&B,gospel,Sad;Chill,commute,134.936,0.338,0.484,0.277,0.186,0.0,0.0415,0.344,-10.334,302148,39
2M1IpvinmXPitJhXRK4Z2l,Disenchanted,The Communards,Pop,synth-pop,Energetic;Motivated,workout;driving,136.902,0.576,0.846,0.562,0.723,2.89e-06,0.0336,0.205,-5.385,252866,25
6uzwiQa5FkiiHLyt7ENYc6,Kisses Back,Anthony Keyrouz,EDM,electronic,Happy,commute;party;cooking;driving,123.984,0.788,0.63,0.755,0.255,2.08e-06,0.0331,0.0828,-8.397,222629,56
1cnl1Fojf62RzL99IvqVkW,War of Colossus,The Falcon,Pop,power-pop,Energetic,studying,104.321,0.492,0.955,0.465,0.000279,0.588,0.111,0.161,-6.8,102641,22
29m79w9xPMH4YCD6r8JSmV,Excuses,AP Dhillon;Gurinder Gill;Intense,Hip-Hop,hip-hop,Dark,commute;party;driving,94.984,0.837,0.717,0.494,0.0842,0.0,0.0822,0.149,-7.749,176232,82
7HPM13Xek5XoRWxRzHfvkB,Dil Galti Kar Baitha Hai,Jubin Nautiyal;Meet Bros.;Shardul Rathod,Pop,k-pop,Energetic;Motivated,driving,92.059,0.612,0.78,0.554,0.0781,0.0,0.0814,0.0593,-5.123,273272,67
0JNQXKglzHsy4eed3PWxgP,Blind Faith,End It,Rock,black-metal,Energetic,workout;studying,156.866,0.21,0.931,0.453,3.55e-05,0.909,0.0669,0.343,-5.296,171458,24
30JbQlyoAUUud1FjAq4KPn,Rosas,La Oreja de Van Gogh,Latin,latin,Happy,commute;party;cooking;driving,106.988,0.773,0.691,0.529,0.655,2.77e-06,0.0268,0.111,-4.539,237146,0
2PEo8JQ48mfEv8a2HLqDvt,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",Sachin-Jigar;Rashmeet Kaur;Shamur;IP Singh,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party;driving,114.981,0.875,0.846,0.697,0.137,1.15e-05,0.0716,0.123,-5.276,164045,69
3UaA8quROwp4sHm8HN5DSw,rm1210,my little airport,Pop,cantopop,Sad;Chill,commute,97.594,0.606,0.473,0.209,0.801,0.000839,0.0374,0.0979,-10.077,122789,35
2Pg77E8hQZK1rKURiBuAIG,A Mensagem da Cruz - Ao Vivo,Nani Azevedo,R&B,gospel,Sad;Chill,commute,79.616,0.221,0.485,0.205,0.709,4.79e-06,0.035,0.551,-8.968,380893,40
0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,Ricky Nelson,R&B,r-n-b,Sad;Calm,studying;sleep,77.026,0.404,0.193,0.273,0.794,0.000296,0.0305,0.103,-12.501,134040,63
7LejqLHI6ukgbfhcr2Mq2h,El Camino del Sol - Vivo,Rata Blanca,Rock,heavy-metal,Energetic;Dark,workout,116.157,0.397,0.869,0.16,0.000751,0.00173,0.0479,0.376,-5.769,577328,25
